id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah,satuan,tahun
4747,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215020,CIAMPEL,3215020005,KUTAPOHACI,32.15.04,CIAMPEL,32.15.04.2001,KUTAPOHACI,801,KRTS,2019
4748,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215020,CIAMPEL,3215020006,KUTAMEKAR,32.15.04,CIAMPEL,32.15.04.2004,KUTAMEKAR,420,KRTS,2019
4749,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215020,CIAMPEL,3215020007,PARUNGMULYA,32.15.04,CIAMPEL,32.15.04.2003,PARUNGMULYA,529,KRTS,2019
4750,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031001,SIRNABAYA,32.15.03,TELUKJAMBE TIMUR,32.15.03.2003,SIRNABAYA,468,KRTS,2019
4751,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031002,PINAYUNGAN,32.15.03,TELUKJAMBE TIMUR,32.15.03.2019,PINAYUNGAN,709,KRTS,2019
4752,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031003,TELUKJAMBE,32.15.03,TELUKJAMBE TIMUR,32.15.03.2001,TELUKJAMBE,727,KRTS,2019
4753,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031004,PUSEURJAYA,32.15.03,TELUKJAMBE TIMUR,32.15.03.2004,PUSEURJAYA,831,KRTS,2019
4754,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031005,SUKALUYU,32.15.03,TELUKJAMBE TIMUR,32.15.03.2005,SUKALUYU,599,KRTS,2019
4755,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031006,SUKAHARJA,32.15.03,TELUKJAMBE TIMUR,32.15.03.2002,SUKAHARJA,1059,KRTS,2019
4756,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031007,WADAS,32.15.03,TELUKJAMBE TIMUR,32.15.03.2006,WADAS,775,KRTS,2019
4757,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031008,SUKAMAKMUR,32.15.03,TELUKJAMBE TIMUR,32.15.03.2012,SUKAMAKMUR,709,KRTS,2019
4758,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,3215031009,PURWADANA,32.15.03,TELUKJAMBE TIMUR,32.15.03.2011,PURWADANA,645,KRTS,2019
4759,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032001,WANAJAYA,32.15.27,TELUKJAMBE BARAT,32.15.27.2009,WANAJAYA,515,KRTS,2019
4760,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032002,WANAKERTA,32.15.27,TELUKJAMBE BARAT,32.15.27.2008,WANAKERTA,785,KRTS,2019
4761,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032003,WANASARI,32.15.27,TELUKJAMBE BARAT,32.15.27.2007,WANASARI,614,KRTS,2019
4762,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032004,MARGAMULYA,32.15.27,TELUKJAMBE BARAT,32.15.27.2002,MARGAMULYA,547,KRTS,2019
4763,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032005,MARGAKAYA,32.15.27,TELUKJAMBE BARAT,32.15.27.2001,MARGAKAYA,538,KRTS,2019
4764,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032006,KARANGLIGAR,32.15.27,TELUKJAMBE BARAT,32.15.27.2003,KALANGLIGAR,737,KRTS,2019
4765,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032007,KARANGMULYA,32.15.27,TELUKJAMBE BARAT,32.15.27.2006,KARANGMULYA,554,KRTS,2019
4766,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032008,MULYAJAYA,32.15.27,TELUKJAMBE BARAT,32.15.27.2010,MULYAJAYA,728,KRTS,2019
4767,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032009,MEKARMULYA,32.15.27,TELUKJAMBE BARAT,32.15.27.2004,MEKARMULYA,645,KRTS,2019
4768,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,3215032010,PARUNGSARI,32.15.27,TELUKJAMBE BARAT,32.15.27.2005,PARUNGSARI,808,KRTS,2019
4769,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040001,KARANGANYAR,32.15.05,KLARI,32.15.05.2019,KARANGANYAR,907,KRTS,2019
4770,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040002,CURUG,32.15.05,KLARI,32.15.05.2018,CURUG,969,KRTS,2019
4771,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040003,CIMAHI,32.15.05,KLARI,32.15.05.2020,CIMAHI,708,KRTS,2019
4772,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040004,SUMURKONDANG,32.15.05,KLARI,32.15.05.2005,SUMURKONDANG,660,KRTS,2019
4773,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040005,WALAHAR,32.15.05,KLARI,32.15.05.2003,WALAHAR,541,KRTS,2019
4774,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040006,KIARAPAYUNG,32.15.05,KLARI,32.15.05.2004,KIARAPAYUNG,197,KRTS,2019
4775,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040007,GINTUNGKERTA,32.15.05,KLARI,32.15.05.2017,GINTUNGKERTA,1147,KRTS,2019
4776,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040008,ANGGADITA,32.15.05,KLARI,32.15.05.2016,ANGGADITA,843,KRTS,2019
4777,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040011,KLARI,32.15.05,KLARI,32.15.05.2007,KLARI,515,KRTS,2019
4778,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040012,CIBALONGSARI,32.15.05,KLARI,32.15.05.2006,CIBALONGSARI,998,KRTS,2019
4779,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040013,DUREN,32.15.05,KLARI,32.15.05.2001,DUREN,988,KRTS,2019
4780,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040014,PANCAWATI,32.15.05,KLARI,32.15.05.2002,PANCAWATI,663,KRTS,2019
4781,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,3215040016,BELENDUNG,32.15.05,KLARI,32.15.05.2008,BELENDUNG,764,KRTS,2019
4782,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050001,KALIHURIP,32.15.13,CIKAMPEK,32.15.13.2002,KALIHURIP,202,KRTS,2019
4783,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050002,KAMOJING,32.15.13,CIKAMPEK,32.15.13.2010,KAMOJING,309,KRTS,2019
4784,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050006,CIKAMPEK TIMUR,32.15.13,CIKAMPEK,32.15.13.2009,CIKAMPEK TIMUR,705,KRTS,2019
4785,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050007,CIKAMPEK PUSAKA,32.15.13,CIKAMPEK,32.15.13.2007,CIKAMPEK PUSAKA,504,KRTS,2019
4786,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050008,CIKAMPEK SELATAN,32.15.13,CIKAMPEK,32.15.13.2006,CIKAMPEK SELATAN,566,KRTS,2019
4787,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050009,CIKAMPEK KOTA,32.15.13,CIKAMPEK,32.15.13.2003,CIKAMPEK KOTA,505,KRTS,2019
4788,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050011,CIKAMPEK BARAT,32.15.13,CIKAMPEK,32.15.13.2008,CIKAMPEK BARAT,1342,KRTS,2019
4789,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050012,DAWUAN TIMUR,32.15.13,CIKAMPEK,32.15.13.2001,DAWUAN TIMUR,888,KRTS,2019
4790,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050013,DAWUAN TENGAH,32.15.13,CIKAMPEK,32.15.13.2004,DAWUAN TENGAH,829,KRTS,2019
4791,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,3215050014,DAWUAN BARAT,32.15.13,CIKAMPEK,32.15.13.2011,DAWUAN BARAT,1124,KRTS,2019
4792,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,3215051001,MEKARJAYA,32.15.29,PURWASARI,32.15.29.2004,MEKARJAYA,570,KRTS,2019
4793,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,3215051002,TAMELANG,32.15.29,PURWASARI,32.15.29.2005,TAMELANG,497,KRTS,2019
4794,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,3215051003,PURWASARI,32.15.29,PURWASARI,32.15.29.2003,PURWASARI,562,KRTS,2019
4795,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,3215051004,SUKASARI,32.15.29,PURWASARI,32.15.29.2007,SUKASARI,624,KRTS,2019
4796,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,3215051005,TEGALSARI,32.15.29,PURWASARI,32.15.29.2002,TEGALSARI,469,KRTS,2019
4797,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,3215051006,KARANGSARI,32.15.29,PURWASARI,32.15.29.2008,KARANGSARI,609,KRTS,2019
4798,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,3215051007,DARAWOLONG,32.15.29,PURWASARI,32.15.29.2001,DARAWOLONG,1121,KRTS,2019
4799,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,3215051008,CENGKONG,32.15.29,PURWASARI,32.15.29.2006,CENGKONG,895,KRTS,2019
4800,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060002,KARANGSINOM,32.15.16,TIRTAMULYA,32.15.16.2002,KARANGSINOM,929,KRTS,2019
4801,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060003,KARANGJAYA,32.15.16,TIRTAMULYA,32.15.16.2003,KARANGJAYA,848,KRTS,2019
4802,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060004,PARAKANMULYA,32.15.16,TIRTAMULYA,32.15.16.2005,PARAKANMULYA,527,KRTS,2019
4803,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060005,CITARIK,32.15.16,TIRTAMULYA,32.15.16.2001,CITARIK,1104,KRTS,2019
4804,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060006,TIRTASARI,32.15.16,TIRTAMULYA,32.15.16.2010,TIRTASARI,678,KRTS,2019
4805,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060007,PARAKAN,32.15.16,TIRTAMULYA,32.15.16.2004,PARAKAN,749,KRTS,2019
4806,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060008,KAMURANG,32.15.16,TIRTAMULYA,32.15.16.2006,KAMURANG,742,KRTS,2019
4807,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060009,BOJONGSARI,32.15.16,TIRTAMULYA,32.15.16.2009,BOJONGSARI,480,KRTS,2019
4808,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060010,CIPONDOH,32.15.16,TIRTAMULYA,32.15.16.2007,CIPONDOH,668,KRTS,2019
4809,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,3215060011,KERTAWALUYA,32.15.16,TIRTAMULYA,32.15.16.2008,KERTAWALUYA,778,KRTS,2019
4810,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070004,BARUGBUG,32.15.14,JATISARI,32.15.14.2003,BARUGBUG,653,KRTS,2019
4811,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070005,SITUDAM,32.15.14,JATISARI,32.15.14.2012,SITUDAM,676,KRTS,2019
4812,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070006,BALONGGANDU,32.15.14,JATISARI,32.15.14.2010,BALONGGANDU,878,KRTS,2019
4813,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070009,KALIJATI,32.15.14,JATISARI,32.15.14.2009,KALIJATI,684,KRTS,2019
4814,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070010,MEKARSARI,32.15.14,JATISARI,32.15.14.2001,MEKARSARI,497,KRTS,2019
4815,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070011,JATISARI,32.15.14,JATISARI,32.15.14.2002,JATISARI,742,KRTS,2019
4816,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070012,CIREJAG,32.15.14,JATISARI,32.15.14.2005,CIREJAG,627,KRTS,2019
4817,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070013,CIKALONGSARI,32.15.14,JATISARI,32.15.14.2004,CIKALONGSARI,760,KRTS,2019
4818,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070014,JATIRAGAS,32.15.14,JATISARI,32.15.14.2007,JATIRAGAS,765,KRTS,2019
4819,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070015,JATIWANGI,32.15.14,JATISARI,32.15.14.2008,JATIWANGI,694,KRTS,2019
4820,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070016,JATIBARU,32.15.14,JATISARI,32.15.14.2006,JATIBARU,852,KRTS,2019
4821,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070017,TELARSARI,32.15.14,JATISARI,32.15.14.2014,TELARSARI,694,KRTS,2019
4822,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070018,SUKAMEKAR,32.15.14,JATISARI,32.15.14.2013,SUKAMEKAR,634,KRTS,2019
4823,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,3215070019,PACING,32.15.14,JATISARI,32.15.14.2011,PACING,679,KRTS,2019
4824,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071001,PAMEKARAN,32.15.24,BANYUSARI,32.15.24.2012,PAMEKARAN,565,KRTS,2019
4825,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071002,CICINDE SELATAN,32.15.24,BANYUSARI,32.15.24.2009,CICINDE SELATAN,747,KRTS,2019
4826,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071003,CICINDE UTARA,32.15.24,BANYUSARI,32.15.24.2008,CICINDE UTARA,1024,KRTS,2019
4827,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071004,JAYAMUKTI,32.15.24,BANYUSARI,32.15.24.2007,JAYAMUKTI,846,KRTS,2019
4828,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071005,GEMPOLKOLOT,32.15.24,BANYUSARI,32.15.24.2003,GEMPOL KOLOT,522,KRTS,2019
4829,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071006,GEMPOL,32.15.24,BANYUSARI,32.15.24.2002,GEMPOL,711,KRTS,2019
4830,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071007,GEMBONGAN,32.15.24,BANYUSARI,32.15.24.2001,GEMBONGAN,704,KRTS,2019
4831,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071008,MEKARASIH,32.15.24,BANYUSARI,32.15.24.2010,MEKARASIH,685,KRTS,2019
4832,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071009,BANYUASIH,32.15.24,BANYUSARI,32.15.24.2004,BANYUASIH,513,KRTS,2019
4833,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071010,TALUNJAYA,32.15.24,BANYUSARI,32.15.24.2011,TALUNJAYA,475,KRTS,2019
4834,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071011,TANJUNG,32.15.24,BANYUSARI,32.15.24.2006,TANJUNG,729,KRTS,2019
4835,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,3215071012,KUTARAHARJA,32.15.24,BANYUSARI,32.15.24.2005,KERTARAHARJA,660,KRTS,2019
4836,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,3215072001,SARIMULYA,32.15.25,KOTA BARU,32.15.25.2008,SARIMULYA,1004,KRTS,2019
4837,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,3215072002,JOMIN BARAT,32.15.25,KOTA BARU,32.15.25.2007,JOMIN BARAT,634,KRTS,2019
4838,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,3215072003,JOMIN TIMUR,32.15.25,KOTA BARU,32.15.25.2006,JOMIN TIMUR,619,KRTS,2019
4839,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,3215072004,PANGULAH SELATAN,32.15.25,KOTA BARU,32.15.25.2002,PANGULAH SELATAN,1197,KRTS,2019
4840,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,3215072005,PANGULAH UTARA,32.15.25,KOTA BARU,32.15.25.2003,PANGULAH UTARA,927,KRTS,2019
4841,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,3215072006,PANGULAH BARU,32.15.25,KOTA BARU,32.15.25.2004,PANGULAH BARU,579,KRTS,2019
4842,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,3215072007,WANCIMEKAR,32.15.25,KOTA BARU,32.15.25.2001,WANCIMEKAR,932,KRTS,2019
4843,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,3215072008,PUCUNG,32.15.25,KOTA BARU,32.15.25.2005,PUCUNG,1063,KRTS,2019
4844,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,3215072009,CIKAMPEK UTARA,32.15.25,KOTA BARU,32.15.25.2009,CILKAMPEK UTARA,903,KRTS,2019
4845,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081001,CIKARANG,32.15.15,CILAMAYA WETAN,32.15.15.2009,CIKARANG,1087,KRTS,2019
4846,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081002,CIKALONG,32.15.15,CILAMAYA WETAN,32.15.15.2008,CIKALONG,580,KRTS,2019
4847,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081003,TEGALSARI,32.15.15,CILAMAYA WETAN,32.15.15.2007,TEGALSARI,865,KRTS,2019
4848,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081004,TEGALWARU,32.15.15,CILAMAYA WETAN,32.15.15.2006,TEGALWARU,1069,KRTS,2019
4849,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081005,MEKARMAYA,32.15.15,CILAMAYA WETAN,32.15.15.2001,MEKARMAYA,877,KRTS,2019
4850,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081006,CILAMAYA,32.15.15,CILAMAYA WETAN,32.15.15.2002,CILAMAYA,1584,KRTS,2019
4851,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081007,SUKATANI,32.15.15,CILAMAYA WETAN,32.15.15.2005,SUKATANI,1302,KRTS,2019
4852,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081008,SUKAKERTA,32.15.15,CILAMAYA WETAN,32.15.15.2012,SUKAKERTA,908,KRTS,2019
4853,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081009,RAWAGEMPOL KULON,32.15.15,CILAMAYA WETAN,32.15.15.2011,RAWAGEMPOL KULON,911,KRTS,2019
4854,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081010,RAWAGEMPOL WETAN,32.15.15,CILAMAYA WETAN,32.15.15.2010,RAWAGEMPOL WETAN,1019,KRTS,2019
4855,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081011,MUARABARU,32.15.15,CILAMAYA WETAN,32.15.15.2004,MUARABARU,783,KRTS,2019
4856,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,3215081012,MUARA,32.15.15,CILAMAYA WETAN,32.15.15.2003,MUARA,884,KRTS,2019
4857,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082001,KIARA,32.15.23,CILAMAYA KULON,32.15.23.2006,KIARA,884,KRTS,2019
4858,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082002,BAYUR KIDUL,32.15.23,CILAMAYA KULON,32.15.23.2005,BAYUR KIDUL,670,KRTS,2019
4859,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082003,BAYUR LOR,32.15.23,CILAMAYA KULON,32.15.23.2004,BAYUR LOR,570,KRTS,2019
4860,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082004,LANGENSARI,32.15.23,CILAMAYA KULON,32.15.23.2003,LANGENSARI,724,KRTS,2019
4861,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082005,SUKAMULYA,32.15.23,CILAMAYA KULON,32.15.23.2001,SUKAMULYA,943,KRTS,2019
4862,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082006,PASIRUKEM,32.15.23,CILAMAYA KULON,32.15.23.2010,PASIRUKEM,519,KRTS,2019
4863,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082007,SUKAJAYA,32.15.23,CILAMAYA KULON,32.15.23.2012,SUKAJAYA,1101,KRTS,2019
4864,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082008,PASIRJAYA,32.15.23,CILAMAYA KULON,32.15.23.2011,PASIRJAYA,1105,KRTS,2019
4865,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082009,MUKTIJAYA,32.15.23,CILAMAYA KULON,32.15.23.2009,MUKTIJAYA,884,KRTS,2019
4866,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082010,TEGALURUNG,32.15.23,CILAMAYA KULON,32.15.23.2002,TEGALURUNG,921,KRTS,2019
4867,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082011,MANGGUNGJAYA,32.15.23,CILAMAYA KULON,32.15.23.2007,MANGGUNGJAYA,969,KRTS,2019
4868,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,3215082012,SUMURGEDE,32.15.23,CILAMAYA KULON,32.15.23.2008,SUMURGEDE,1138,KRTS,2019
4869,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090001,CIWARINGIN,32.15.19,LEMAHABANG,32.15.19.2002,CIWARINGIN,1213,KRTS,2019
4870,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090002,WARINGINKARYA,32.15.19,LEMAHABANG,32.15.19.2003,WARINGINKARYA,710,KRTS,2019
4871,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090003,PASIRTANJUNG,32.15.19,LEMAHABANG,32.15.19.2006,PASIRTANJUNG,643,KRTS,2019
4872,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090004,KARANGTANJUNG,32.15.19,LEMAHABANG,32.15.19.2005,KARANGTANJUNG,758,KRTS,2019
4873,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090005,KEDAWUNG,32.15.19,LEMAHABANG,32.15.19.2004,KEDAWUNG,752,KRTS,2019
4874,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090006,LEMAHABANG,32.15.19,LEMAHABANG,32.15.19.2007,LEMAHABANG,1275,KRTS,2019
4875,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090007,KARYAMUKTI,32.15.19,LEMAHABANG,32.15.19.2001,KARYAMUKTI,999,KRTS,2019
4876,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090008,PULOJAYA,32.15.19,LEMAHABANG,32.15.19.2009,PULOJAYA,973,KRTS,2019
4877,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090009,PULOKELAPA,32.15.19,LEMAHABANG,32.15.19.2010,PULOKALAPA,578,KRTS,2019
4878,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090010,LEMAHMUKTI,32.15.19,LEMAHABANG,32.15.19.2008,LEMAHMUKTI,784,KRTS,2019
4879,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215090,LEMAHABANG,3215090011,PULOMULYA,32.15.19,LEMAHABANG,32.15.19.2011,PULOMULYA,444,KRTS,2019
4880,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,3215100001,PASIRTALAGA,32.15.17,TELAGASARI,32.15.17.2003,PASIRTALAGA,623,KRTS,2019
4881,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,3215100002,TALAGAMULYA,32.15.17,TELAGASARI,32.15.17.2001,TELAGAMULYA,487,KRTS,2019
4882,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,3215100003,CARIUMULYA,32.15.17,TELAGASARI,32.15.17.2004,CARIUMULYA,579,KRTS,2019
