id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_bantuan_sosial,satuan,tahun
3097,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209140,PLUMBON,3209140023,KARANGASEM,9/18/32,PLUMBON,32.09.18.2009,KARANGASEM,7,KRTS,2020
3098,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209140,PLUMBON,3209140024,PLUMBON,9/18/32,PLUMBON,32.09.18.2010,PLUMBON,111,KRTS,2020
3099,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209140,PLUMBON,3209140025,PURBAWINANGUN,9/18/32,PLUMBON,32.09.18.2011,PURBAWINANGUN,92,KRTS,2020
3100,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209140,PLUMBON,3209140026,KEBAREPAN,9/18/32,PLUMBON,32.09.18.2012,KEBAREPAN,69,KRTS,2020
3101,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209140,PLUMBON,3209140027,PASANGGRAHAN,9/18/32,PLUMBON,32.09.18.2013,PASANGGRAHAN,15,KRTS,2020
3102,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209140,PLUMBON,3209140028,KEDUNGSANA,9/18/32,PLUMBON,32.09.18.2014,KEDUNGSANA,15,KRTS,2020
3103,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209140,PLUMBON,3209140029,DANAMULYA,9/18/32,PLUMBON,32.09.18.2015,DANAMULYA,267,KRTS,2020
3104,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141001,CIKEDUK,10/1/32,DEPOK,32.09.31.2001,CIKEDUK,0,KRTS,2020
3105,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141002,WARUGEDE,10/1/32,DEPOK,32.09.31.2004,WARUGEDE,42,KRTS,2020
3106,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141003,KARANGWANGI,10/1/32,DEPOK,32.09.31.2012,KARANGWANGI,35,KRTS,2020
3107,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141004,GETASAN,10/1/32,DEPOK,32.09.31.2011,GETASAN,52,KRTS,2020
3108,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141005,KEJUDEN,10/1/32,DEPOK,32.09.31.2010,KEJUDEN,57,KRTS,2020
3109,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141006,KEDUANAN,10/1/32,DEPOK,32.09.31.2009,KEDUANAN,173,KRTS,2020
3110,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141007,WARUROYOM,10/1/32,DEPOK,32.09.31.2005,WARUROYOM,25,KRTS,2020
3111,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141008,WARUKAWUNG,10/1/32,DEPOK,32.09.31.2003,WARUKAWUNG,47,KRTS,2020
3112,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141009,WARUJAYA,10/1/32,DEPOK,32.09.31.2002,WARUJAYA,0,KRTS,2020
3113,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141010,DEPOK,10/1/32,DEPOK,32.09.31.2006,DEPOK,24,KRTS,2020
3114,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141011,KASUGENGAN KIDUL,10/1/32,DEPOK,32.09.31.2007,KASUGENGAN KIDUL,0,KRTS,2020
3115,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141012,KASUGENGAN LOR,10/1/32,DEPOK,32.09.31.2008,KASUGENGAN LOR,1,KRTS,2020
3116,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209150,WERU,3209150005,KARANGSARI,9/19/32,WERU,32.09.19.2001,KARANGSARI,126,KRTS,2020
3117,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209150,WERU,3209150006,KERTASARI,9/19/32,WERU,32.09.19.2002,KERTASARI,36,KRTS,2020
3118,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209150,WERU,3209150007,MEGU CILIK,9/19/32,WERU,32.09.19.2004,MEGUCILIK,53,KRTS,2020
3119,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209150,WERU,3209150008,MEGU GEDE,9/19/32,WERU,32.09.19.2003,MEGUGEDE,116,KRTS,2020
3120,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209150,WERU,3209150009,SETU WETAN,9/19/32,WERU,32.09.19.2005,SETU WETAN,99,KRTS,2020
3121,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209150,WERU,3209150010,WERU KIDUL,9/19/32,WERU,32.09.19.2007,WERU KIDUL,59,KRTS,2020
3122,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209150,WERU,3209150011,SETU KULON,9/19/32,WERU,32.09.19.2006,SETU KULON,138,KRTS,2020
3123,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209150,WERU,3209150012,TEGALWANGI,9/19/32,WERU,32.09.19.2009,TEGALWANGI,38,KRTS,2020
3124,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209150,WERU,3209150015,WERU LOR,9/19/32,WERU,32.09.19.2008,WERU LOR,198,KRTS,2020
3125,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151001,PANEMBAHAN,32.09.36,PLERED,32.09.36.2003,PANEMBAHAN,127,KRTS,2020
3126,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151002,TRUSMI WETAN,32.09.36,PLERED,32.09.36.2004,TRUSMI WETAN,162,KRTS,2020
3127,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151003,TRUSMI KULON,32.09.36,PLERED,32.09.36.2005,TRUSMI KULON,90,KRTS,2020
3128,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151004,SARABAU,32.09.36,PLERED,32.09.36.2008,SARABAU,64,KRTS,2020
3129,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151005,GAMEL,32.09.36,PLERED,32.09.36.2007,GAMEL,362,KRTS,2020
3130,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151006,WOTGALI,32.09.36,PLERED,32.09.36.2006,WOTGALI,258,KRTS,2020
3131,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151007,KALIWULU,32.09.36,PLERED,32.09.36.2002,KALIWULU,80,KRTS,2020
3132,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151008,TEGALSARI,32.09.36,PLERED,32.09.36.2001,TEGALSARI,0,KRTS,2020
3133,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151009,CANGKRING,32.09.36,PLERED,32.09.36.2009,CANKRING,81,KRTS,2020
3134,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151010,PANGKALAN,32.09.36,PLERED,32.09.36.2010,PANGKALAN,13,KRTS,2020
3135,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161001,PALIR,32.09.35,TENGAH TANI,32.09.35.2001,PALIR,15,KRTS,2020
3136,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161002,ASTAPADA,32.09.35,TENGAH TANI,32.09.35.2002,ASTAPADA,39,KRTS,2020
3137,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161003,GESIK,32.09.35,TENGAH TANI,32.09.35.2003,GESIK,35,KRTS,2020
3138,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161004,KEMLAKAGEDE,32.09.35,TENGAH TANI,32.09.35.2004,KEMLAKAGEDE,63,KRTS,2020
3139,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161005,DAWUAN,32.09.35,TENGAH TANI,32.09.35.2005,DAWUAN,46,KRTS,2020
3140,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161006,BATEMBAT,32.09.35,TENGAH TANI,32.09.35.2006,BATTEMBAT,8,KRTS,2020
3141,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161007,KALIBARU,32.09.35,TENGAH TANI,32.09.35.2007,KALIBARU,17,KRTS,2020
3142,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161008,KALITENGAH,32.09.35,TENGAH TANI,32.09.35.2008,KALITENGAH,51,KRTS,2020
3143,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209162,KEDAWUNG,3209162001,KALIKOA,9/20/32,KEDAWUNG,32.09.20.2005,KALIKOA,0,KRTS,2020
3144,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209162,KEDAWUNG,3209162002,KEDUNGDAWA,9/20/32,KEDAWUNG,32.09.20.2004,KEDUNGDAWA,0,KRTS,2020
3145,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209162,KEDAWUNG,3209162003,TUK,9/20/32,KEDAWUNG,32.09.20.2006,TUK,1,KRTS,2020
3146,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209162,KEDAWUNG,3209162004,KEDUNGJAYA,9/20/32,KEDAWUNG,32.09.20.2007,KEDUNGJAYA,0,KRTS,2020
3147,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209162,KEDAWUNG,3209162005,KEDAWUNG,9/20/32,KEDAWUNG,32.09.20.2008,KEDAWUNG,0,KRTS,2020
3148,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209162,KEDAWUNG,3209162006,KERTAWINANGUN,9/20/32,KEDAWUNG,32.09.20.2009,KERTAWINANGUN,4,KRTS,2020
3149,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209162,KEDAWUNG,3209162007,SUTAWINANGUN,9/20/32,KEDAWUNG,32.09.20.2010,SUTAWINANGUN,3,KRTS,2020
3150,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209162,KEDAWUNG,3209162008,PILANGSARI,9/20/32,KEDAWUNG,32.09.20.2011,PILANGSARI,0,KRTS,2020
3151,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171001,ADIDHARMA,9/21/32,GUNUNG JATI,32.09.21.2001,ADIDHARMA,70,KRTS,2020
3152,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171002,PASINDANGAN,9/21/32,GUNUNG JATI,32.09.21.2002,PASINDANGAN,0,KRTS,2020
3153,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171003,JADIMULYA,9/21/32,GUNUNG JATI,32.09.21.2003,JADIMULYA,57,KRTS,2020
3154,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171004,KLAYAN,9/21/32,GUNUNG JATI,32.09.21.2004,KLAYAN,0,KRTS,2020
3155,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171005,JATIMERTA,9/21/32,GUNUNG JATI,32.09.21.2005,JATIMERTA,70,KRTS,2020
3156,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171006,ASTANA,9/21/32,GUNUNG JATI,32.09.21.2006,ASTANA,10,KRTS,2020
3157,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171007,KALISAPU,9/21/32,GUNUNG JATI,32.09.21.2007,KALISAPU,20,KRTS,2020
3158,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171008,WANAKAYA,9/21/32,GUNUNG JATI,32.09.21.2008,WANAKAYA,0,KRTS,2020
3159,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171009,GROGOL,9/21/32,GUNUNG JATI,32.09.21.2009,GROGOL,0,KRTS,2020
3160,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171010,BABADAN,9/21/32,GUNUNG JATI,32.09.21.2010,BABADAN,0,KRTS,2020
3161,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171011,BUYUT,9/21/32,GUNUNG JATI,32.09.21.2011,BUYUT,0,KRTS,2020
3162,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171012,MAYUNG,9/21/32,GUNUNG JATI,32.09.21.2012,MAYUNG,0,KRTS,2020
3163,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171013,SAMBENG,9/21/32,GUNUNG JATI,32.09.39.2011,SURANENGGALA,0,KRTS,2020
3164,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171014,SIRNABAYA,9/21/32,GUNUNG JATI,32.09.39.2002,SIRNABAYA,0,KRTS,2020
3165,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171015,MERTASINGA,9/21/32,GUNUNG JATI,32.09.21.2015,MERTASINGA,0,KRTS,2020
3166,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209180,KAPETAKAN,3209180010,BUNGKO,9/22/32,KAPETAKAN,32.09.22.2017,BUNGKO,54,KRTS,2020
3167,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209180,KAPETAKAN,3209180011,KERTASURA,9/22/32,KAPETAKAN,32.09.22.2010,KERTASURA,18,KRTS,2020
3168,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209180,KAPETAKAN,3209180012,PEGAGAN KIDUL,9/22/32,KAPETAKAN,32.09.22.2011,PEGAGAN KIDUL,35,KRTS,2020
3169,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209180,KAPETAKAN,3209180015,PEGAGAN LOR,9/22/32,KAPETAKAN,32.09.22.2012,PEGAAN LOR,0,KRTS,2020
3170,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209180,KAPETAKAN,3209180016,DUKUH,9/22/32,KAPETAKAN,32.09.22.2013,DUKUH,17,KRTS,2020
3171,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209180,KAPETAKAN,3209180017,KARANGKENDAL,9/22/32,KAPETAKAN,32.09.22.2014,KARANGKENDAL,20,KRTS,2020
3172,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209180,KAPETAKAN,3209180018,GROGOL,9/22/32,KAPETAKAN,32.09.22.2015,GROGOL,0,KRTS,2020
3173,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209180,KAPETAKAN,3209180020,KAPETAKAN,9/22/32,KAPETAKAN,32.09.22.2016,KAPETAKAN,28,KRTS,2020
3174,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209180,KAPETAKAN,3209180021,BUNGKO LOR,9/22/32,KAPETAKAN,32.09.22.2018,BUNGKO LOR,0,KRTS,2020
3175,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209181,SURANENGGALA,3209181001,SURANENGGALA KULON,32.09.39,SURANENGGALA,32.09.39.2009,SURANENGGALA KULON,2,KRTS,2020
3176,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209181,SURANENGGALA,3209181002,SURAKARTA,32.09.39,SURANENGGALA,32.09.39.2006,SURAKARTA,26,KRTS,2020
3177,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209181,SURANENGGALA,3209181003,KERATON,32.09.39,SURANENGGALA,32.09.39.2005,KERATON,81,KRTS,2020
3178,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209181,SURANENGGALA,3209181004,PURWAWINANGUN,32.09.39,SURANENGGALA,32.09.39.2004,PURWAWINANGUN,94,KRTS,2020
3179,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209181,SURANENGGALA,3209181005,MUARA,32.09.39,SURANENGGALA,32.09.39.2003,MUARA,19,KRTS,2020
3180,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209181,SURANENGGALA,3209181006,KARANGREJA,32.09.39,SURANENGGALA,32.09.39.2007,KARANGREJA,84,KRTS,2020
3181,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209181,SURANENGGALA,3209181007,SURANENGGALA KIDUL,32.09.39,SURANENGGALA,32.09.39.2008,SURANENGGALA KIDUL,51,KRTS,2020
3182,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209181,SURANENGGALA,3209181008,SURANENGGALA LOR,32.09.39,SURANENGGALA,32.09.39.2010,SURANENGGALA LOR,4,KRTS,2020
3183,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209181,SURANENGGALA,3209181009,SURANENGGALA,32.09.39,SURANENGGALA,32.09.39.2011,SURANENGGALA,74,KRTS,2020
3184,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209190,KLANGENAN,3209190001,SERANG,9/23/32,KLANGENAN,32.09.23.2001,SERANG,130,KRTS,2020
3185,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209190,KLANGENAN,3209190002,KLANGENAN,9/23/32,KLANGENAN,32.09.23.2002,KLANGENAN,77,KRTS,2020
3186,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209190,KLANGENAN,3209190003,DANAWINANGUN,9/23/32,KLANGENAN,32.09.23.2003,DANAWINANGUN,152,KRTS,2020
3187,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209190,KLANGENAN,3209190007,PEKANTINGAN,9/23/32,KLANGENAN,32.09.23.2007,PAKANTINGAN,47,KRTS,2020
3188,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209190,KLANGENAN,3209190008,JEMARAS KIDUL,9/23/32,KLANGENAN,32.09.23.2008,JEMARAS KIDUL,83,KRTS,2020
3189,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209190,KLANGENAN,3209190009,JEMARAS LOR,9/23/32,KLANGENAN,32.09.23.2009,JEMARAS LOR,72,KRTS,2020
3190,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209190,KLANGENAN,3209190011,SLANGIT,9/23/32,KLANGENAN,32.09.23.2010,SLANGIT,14,KRTS,2020
3191,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209190,KLANGENAN,3209190012,KREYO,9/23/32,KLANGENAN,32.09.23.2011,KREYO,0,KRTS,2020
3192,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209190,KLANGENAN,3209190013,BANGODUA,9/23/32,KLANGENAN,32.09.23.2012,BANGODUA,0,KRTS,2020
3193,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191004,JAMBLANG,32.09.40,JAMBLANG,32.09.40.2001,JAMBLANG,28,KRTS,2020
3194,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191005,SITIWINANGUN,32.09.40,JAMBLANG,32.09.40.2002,SITIWINANGUN,30,KRTS,2020
3195,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191006,WANGUNHARJA,32.09.40,JAMBLANG,32.09.40.2003,WANGUNHARJA,49,KRTS,2020
3196,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191014,BOJONG WETAN,32.09.40,JAMBLANG,32.09.40.2004,BOJONG WETAN,37,KRTS,2020
3197,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191015,BOJONG LOR,32.09.40,JAMBLANG,32.09.40.2005,BOJONG LOR,27,KRTS,2020
3198,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191016,ORIMALANG,32.09.40,JAMBLANG,32.09.40.2006,ORIMALANG,132,KRTS,2020
3199,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191017,BAKUNG KIDUL,32.09.40,JAMBLANG,32.09.40.2007,BAKUNG KIDUL,15,KRTS,2020
3200,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191018,BAKUNG LOR,32.09.40,JAMBLANG,32.09.40.2008,BAKUNG LOR,42,KRTS,2020
3201,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209200,ARJAWINANGUN,3209200001,SENDE,9/24/32,ARJAWINANGUN,32.09.24.2001,SENDE,0,KRTS,2020
3202,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209200,ARJAWINANGUN,3209200002,JUNGJANG WETAN,9/24/32,ARJAWINANGUN,32.09.24.2002,JUNGJANG WETAN,0,KRTS,2020
3203,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209200,ARJAWINANGUN,3209200010,JUNGJANG,9/24/32,ARJAWINANGUN,32.09.24.2003,JUNGJANG,0,KRTS,2020
3204,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209200,ARJAWINANGUN,3209200011,ARJAWINANGUN,9/24/32,ARJAWINANGUN,32.09.24.2004,ARJAWINANGUN,0,KRTS,2020
3205,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209200,ARJAWINANGUN,3209200012,TEGALGUBUG,9/24/32,ARJAWINANGUN,32.09.24.2005,TEGALGUBUG,0,KRTS,2020
3206,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209200,ARJAWINANGUN,3209200014,TEGALGUBUG LOR,9/24/32,ARJAWINANGUN,32.09.24.2006,TEGAL GUBUG LOR,0,KRTS,2020
3207,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209200,ARJAWINANGUN,3209200015,KARANGSAMBUNG,9/24/32,ARJAWINANGUN,32.09.24.2008,KARANGSAMBUNG,0,KRTS,2020
